ACK Flag Count,Active Max,Active Min,Active Std,Average Packet Size,Avg Bwd Segment Size,Avg Fwd Segment Size,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Header Length,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Min,Bwd IAT Std,Bwd PSH Flags,Bwd Packet Length Mean,Bwd Packet Length Min,Bwd Packet Length Std,Bwd Packets/s,Bwd URG Flags,CWE Flag Count,Destination Port,Down/Up Ratio,ECE Flag Count,Flow Duration,Flow IAT Max,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Packets/s,Fwd Avg Bulk Rate,Fwd Avg Packets/Bulk,Fwd Header Length,Fwd Header Length.1,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Min,Fwd IAT Std,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Min,Fwd Packet Length Std,Fwd URG Flags,Idle Max,Idle Min,Idle Std,Init_Win_bytes_backward,Max Packet Length,Min Packet Length,PSH Flag Count,Packet Length Mean,Packet Length Std,Packet Length Variance,RST Flag Count,SYN Flag Count,Subflow Bwd Bytes,Subflow Bwd Packets,Subflow Fwd Bytes,Total Backward Packets,Total Fwd Packets,Total Length of Bwd Packets,URG Flag Count,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Bwd Avg Bulk Rate,Bwd IAT Total,Bwd Packet Length Max,FIN Flag Count,Flow Bytes/s,Fwd Avg Bytes/Bulk,Fwd IAT Total,Fwd PSH Flags,Fwd Packets/s,Idle Mean,Init_Win_bytes_forward,Subflow Fwd Packets,Total Length of Fwd Packets,Label
0.0,0.0,0.0,0.0,0.40508726503164555,0.3194584120334454,0.007579806338246702,0.0,0.0,0.029497723102018626,0.00019845833333333334,1.8697012575000002e-05,8.333333333333334e-09,8.403999505867016e-05,0.0,0.3194584120334454,0.0,0.12037137433147206,0.00018991348385,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0011847589454587885,0.0001944999983791667,1.3567423106846513e-05,1.2149531347716112e-07,7.626582511560693e-05,0.40013926988815995,0.0,0.0,0.029140014214641078,0.029140014214641078,0.000198025,2.6925189391666667e-05,1.0833332250000109e-07,0.00010004491631029987,0.0488013698630137,0.007579806338246702,0.0,0.016826312200599942,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.5234420446645628,0.24661951309365399,0.06078671209821429,0.0,0.0,0.019345766891851395,0.018354860639021073,0.007207177671409525,0.018354860639021073,0.022786121180735367,0.019345766891851395,0.0,0.015018125323666493,0.38461538461538464,0.0,0.0,0.0009909416666666667,0.3719178082191781,0.0,0.0061061979012487985,0.0,0.0011847083333333334,0.0,0.00010550749103333334,0.0,0.4455718994140625,0.022786121180735367,0.007207177671409525,nomaly
0.0,0.0,0.0,0.0,0.4099419829905063,0.32722257477803635,0.007224248825963279,0.0,0.0,0.03004145993339224,0.00019943333333333335,1.843858025e-05,1.6666666666666667e-08,8.328851572359845e-05,0.0,0.32722257477803635,0.0,0.11151309671092174,0.00019228617775,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0011918089491012903,0.00019579999836833334,1.3242990530439341e-05,1.2149531347716112e-07,7.536492628612717e-05,0.40014264138277994,0.0,0.0,0.031069144075540664,0.031069144075540664,0.00019915833333333333,2.590869565e-05,1.0833332250000109e-07,9.84106606649283e-05,0.0488013698630137,0.007224248825963279,0.0,0.01648511679842511,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.5298710154943415,0.24346025593385368,0.05923930165178572,0.0,0.0,0.020182911197356095,0.018694765465669613,0.007174392935982339,0.018694765465669613,0.023821853961677884,0.020182911197356095,0.0,0.014500258933195235,0.38461538461538464,0.0,0.0,0.0009956833333333334,0.3719178082191781,0.0,0.006118693611191162,0.0,0.0011918,0.0,0.0001095448528,0.0,0.4455718994140625,0.023821853961677884,0.007174392935982339,nomaly
0.0,0.0,0.0,0.0,0.04090189873417722,0.0,0.03342384277217481,0.0,0.0,0.000679671039217019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39903187e-05,0.0,0.0,0.006760056155771226,0.0,0.0,0.0002978334872139684,0.00019299999839166666,8.351168146250766e-05,9.345793344397009e-07,0.00015909415317919075,0.40002798063739997,0.0,0.0,0.003452127119504518,0.003452127119504518,0.000193725,9.9275e-05,3.3583329975000335e-06,0.00014901120886571056,0.04426369863013699,0.03342384277217481,0.0,0.038624490058918624,0.0,0.0,0.0,0.0,0.4419097900390625,0.04426369863013699,0.0,1.0,0.0444884261344959,0.04460813003181572,0.001988757440625,0.0,0.0,0.0,0.0003399048266485384,0.0028249513693091163,0.0003399048266485384,0.0015535991714137752,0.0,0.0,0.0005178663904712584,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.005770636882584054,0.0,0.000297825,0.0,3.730751653333333e-05,0.0,0.4455718994140625,0.0015535991714137752,0.0028249513693091163,nomaly
0.0,0.0,0.0,0.0,0.4754937472310127,0.3147908704422033,0.010424190543056632,0.0,0.0,0.029497723102018626,0.0012327,4.5231132075e-05,8.333333333333334e-09,0.00029089410704041726,0.0,0.3147908704422033,0.0,0.11420812801027033,8.60618115e-05,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.00261440968411167,0.001038966658008611,3.5765898918075705e-05,1.2149531347716112e-07,0.0002319627553468208,0.40005291207669996,0.0,0.0,0.023758757234236975,0.023758757234236975,0.0015637416666666668,9.337142858333333e-05,2.4166664250000245e-07,0.0004649064444589309,0.0488013698630137,0.010424190543056632,0.0,0.020915211556328847,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.6132371199747417,0.24170788337602447,0.058389588125,0.0,0.0,0.019063109853826483,0.018354860639021073,0.006387559285729897,0.018354860639021073,0.014500258933195235,0.019063109853826483,0.0,0.0020714655618850335,0.6153846153846154,0.0,0.0,0.00239725,0.3719178082191781,0.0,0.005916433396205571,0.0,0.0026144000000000002,0.0,3.081225350333334e-05,0.0,0.4455718994140625,0.014500258933195235,0.006387559285729897,nomaly
0.0,0.0,0.0,0.0,0.37343293571993674,0.27538430600810276,0.013740978443237652,0.0,0.0,0.01644803914905186,0.00020018333333333334,2.7490804600000002e-05,1.6666666666666667e-08,0.00010351051766623208,0.0,0.27538430600810276,0.0,0.10632702742014163,0.00012633387514999998,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0009894505112160975,0.00019392499838395835,2.1767271189090925e-05,1.3084110682155813e-07,9.755038079479768e-05,0.40008759148677997,0.0,0.0,0.01807290080211189,0.01807290080211189,0.00019881666666666668,4.7116269841666665e-05,5.083332825000051e-07,0.00012865393994784878,0.0488013698630137,0.013740978443237652,0.0,0.023818507834604936,0.0,0.0,0.0,0.0,0.000946044921875,0.24794520547945206,0.0,1.0,0.47821689110717097,0.21475772497421683,0.04609474013392857,0.0,0.0,0.009264848097942403,0.010197144799456152,0.006387559285729897,0.010197144799456152,0.010875194199896425,0.009264848097942403,0.0,0.0020714655618850335,0.6153846153846154,0.0,0.0,0.0007972333333333333,0.24794520547945206,0.0,0.005962271211383285,0.0,0.0009894416666666667,0.0,6.176322786666667e-05,0.0,0.4455718994140625,0.010875194199896425,0.006387559285729897,nomaly
0.0,0.0,0.0,0.0,0.42999805696202537,0.35510157176105506,0.0015515903801396431,0.0,0.0,0.016312104941208456,0.00015635833333333334,6.76408046e-06,8.333333333333334e-09,4.502280203389831e-05,0.0,0.35510157176105506,0.0,0.12167556708197765,0.0006345714524999999,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.00019699176844574704,0.00015636666536361112,3.9542723265955855e-06,1.2149531347716112e-07,3.607389089595376e-05,0.40048227430399996,0.0,0.0,0.01370697532744441,0.01370697532744441,0.00015714166666666666,7.568589743333334e-06,1.1666665500000118e-07,4.774382224250326e-05,0.0005136986301369864,0.0015515903801396431,0.004076086956521739,0.0,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,0.0,0.5515668719648166,0.26545304162413313,0.07042537910714286,0.0,0.0,0.01194680324943459,0.010197144799456152,0.0008851878565339978,0.010197144799456152,0.013464526152252718,0.01194680324943459,0.0,0.013464526152252718,0.38461538461538464,0.0,0.0,0.00019615833333333334,0.3719178082191781,1.0,0.007022570424591738,0.0,0.00019678333333333334,0.0,0.0003807428716666667,0.0,1.52587890625e-05,0.013464526152252718,0.0008851878565339978,nomaly
0.0,0.0,0.0,0.0,0.4531836835443038,0.3480396383070425,0.008372123092836824,0.0,0.0,0.02786651260789778,0.0002007,2.0021666666666665e-05,3.3333333333333334e-08,8.658550075619297e-05,0.0,0.3480396383070425,0.0,0.12220215036225456,0.0001778304683,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.00119496728406643,0.0001942749983810417,1.4899792178506616e-05,1.2149531347716112e-07,7.962049569364161e-05,0.40012692213813994,0.0,0.0,0.026297085998578534,0.026297085998578534,0.00020820833333333333,3.063995726666667e-05,3.833332950000039e-07,0.00010617896275097784,0.0488013698630137,0.008372123092836824,0.0,0.017817737146483065,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.5850764919688627,0.2625673851983464,0.06890255714285715,0.0,0.0,0.0199056675636162,0.017335146159075457,0.007076038729700784,0.017335146159075457,0.020196789228379076,0.0199056675636162,0.0,0.01294665976178146,0.38461538461538464,0.0,0.0,0.0010010833333333334,0.3719178082191781,0.0,0.006112891782804995,0.0,0.0011949583333333335,0.0,9.29832514e-05,0.0,0.4455718994140625,0.020196789228379076,0.007076038729700784,nomaly
0.0,0.0,0.0,0.0,0.41967195134493673,0.3258370583570382,0.007545326552883372,0.0,0.0,0.030585196764765853,0.000364725,2.508287879166667e-05,8.333333333333334e-09,0.00011006839735332465,0.0,0.3258370583570382,0.0,0.12055581715279429,0.00014827838204999999,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0015736258130400033,0.0003647333302938889,1.7657383012547822e-05,1.2149531347716112e-07,9.707924440751445e-05,0.40010697226136,0.0,0.0,0.029444613666362064,0.029444613666362064,0.00036569166666666666,3.576401515e-05,4.99999950000005e-07,0.00012915836949152544,0.0488013698630137,0.007545326552883372,0.0,0.016831059964754955,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.5423953595288522,0.2503785366211669,0.06265388058035715,0.0,0.0,0.020462861533238494,0.01903467029231815,0.007174392935982339,0.01903467029231815,0.022786121180735367,0.020462861533238494,0.0,0.014500258933195235,0.38461538461538464,0.0,0.0,0.0013795583333333333,0.3719178082191781,0.0,0.00603623956623439,0.0,0.0015736166666666667,0.0,7.943484753333334e-05,0.0,0.4455718994140625,0.022786121180735367,0.007174392935982339,nomaly
0.0,0.0,0.0,0.0,0.3944948650712025,0.310297269200931,0.007106068443237652,0.0,0.0,0.03167267042751309,0.00020613333333333335,1.764897660833333e-05,1.6666666666666667e-08,8.24421182398957e-05,0.0,0.310297269200931,0.0,0.10037953216059824,0.000201527439,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.001199183952911709,0.00020266666497777779,1.281762337553623e-05,1.2149531347716112e-07,7.465323093930635e-05,0.40014732350713994,0.0,0.0,0.03157680982840897,0.03157680982840897,0.00020295833333333334,2.55143617e-05,1.0833332250000109e-07,9.811427357235985e-05,0.0488013698630137,0.007106068443237652,0.0,0.01631566059670125,0.0,0.0,0.0,0.0,0.000946044921875,0.24794520547945206,0.0,1.0,0.5100917048292043,0.2273142862778977,0.05164249825892857,0.0,0.0,0.020182911197356095,0.019714479945615225,0.007207177671409525,0.019714479945615225,0.024339720352149145,0.020182911197356095,0.0,0.015018125323666493,0.38461538461538464,0.0,0.0,0.0010059916666666667,0.24794520547945206,0.0,0.006116530336071085,0.0,0.001199175,0.0,0.00011118755256666668,0.0,0.4455718994140625,0.024339720352149145,0.007207177671409525,nomaly
0.0,0.0,0.0,0.0,0.41811708860759494,0.33328225221963625,0.007347567489009567,0.0,0.0,0.029497723102018626,0.00019953333333333335,1.8767295600000002e-05,8.333333333333334e-09,8.417303758800521e-05,0.0,0.33328225221963625,0.0,0.12318077992387241,0.00018972665309999998,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0011859256127282332,0.0001927416650604861,1.3443689098657112e-05,1.2149531347716112e-07,7.582222338150289e-05,0.40014053826153995,0.0,0.0,0.03056147832267235,0.03056147832267235,0.00019883333333333333,2.634648148333333e-05,1.0833332250000109e-07,9.895154224250325e-05,0.0488013698630137,0.007347567489009567,0.0,0.0166599592712029,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.540332838747153,0.25519355684148537,0.06508684066964286,0.0,0.0,0.020182911197356095,0.018354860639021073,0.007141608200555155,0.018354860639021073,0.023303987571206625,0.020182911197356095,0.0,0.013982392542723977,0.38461538461538464,0.0,0.0,0.0009946666666666667,0.3719178082191781,0.0,0.006120434539961575,0.0,0.0011855916666666667,0.0,0.0001077460005,0.0,0.4455718994140625,0.023303987571206625,0.007141608200555155,nomaly
0.0,0.0,0.0,0.0,0.3733824028085443,0.2856705018532885,0.006992711748125161,0.0,0.0,0.03439135458438116,0.000198425,1.5998387100000002e-05,8.333333333333334e-09,7.825122065189048e-05,0.0,0.2856705018532885,0.0,0.08836969473583514,0.0002210976269,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0011872672800880947,0.0001938666650511111,1.2004883280328196e-05,1.121495201327641e-07,7.191659492774567e-05,0.40015722497912,0.0,0.0,0.032084475581277284,0.032084475581277284,0.00019856666666666668,2.4734548608333333e-05,9.9999990000001e-08,9.566918604954369e-05,0.0488013698630137,0.006992711748125161,0.0,0.01615131995094006,0.0,0.0,0.0,0.0,0.000946044921875,0.24794520547945206,0.0,1.0,0.48303460404148263,0.20675761176583368,0.04272448097767857,0.0,0.0,0.020182911197356095,0.021414004078857917,0.00723996240683671,0.021414004078857917,0.024857586742620404,0.020182911197356095,0.0,0.015535991714137751,0.38461538461538464,0.0,0.0,0.0009919,0.24794520547945206,0.0,0.00612009208054755,0.0,0.0011872583333333334,0.0,0.00011464321393333335,0.0,0.4455718994140625,0.024857586742620404,0.00723996240683671,nomaly
0.0,0.0,0.0,0.0,0.37005713006329116,0.27688064028963016,0.007106068443237652,0.0,0.0,0.03547882824712839,0.00020049166666666668,1.5581901041666665e-05,8.333333333333334e-09,7.72638649934811e-05,0.0,0.27688064028963016,0.0,0.08277784088506314,0.0002266514171,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0011949422840535134,0.00019610833169909724,1.1974632729209041e-05,1.121495201327641e-07,7.185815469653179e-05,0.40015760990849997,0.0,0.0,0.03157680982840897,0.03157680982840897,0.00020086666666666668,2.5424113475000002e-05,9.9999990000001e-08,9.72831439113429e-05,0.0488013698630137,0.007106068443237652,0.0,0.01631566059670125,0.0,0.0,0.0,0.0,0.000946044921875,0.24794520547945206,0.0,1.0,0.47877028436085883,0.19850059371820866,0.03938015323214286,0.0,0.0,0.020182911197356095,0.022093813732154997,0.007207177671409525,0.022093813732154997,0.024339720352149145,0.020182911197356095,0.0,0.015018125323666493,0.38461538461538464,0.0,0.0,0.0009972416666666666,0.24794520547945206,0.0,0.006117782821325648,0.0,0.0011949333333333334,0.0,0.00011158223610000001,0.0,0.4455718994140625,0.024339720352149145,0.007207177671409525,nomaly
0.0,0.0,0.0,0.0,0.4296298128955696,0.3349060670631842,0.007860188476855443,0.0,0.0,0.02895398627064501,0.00020081666666666668,1.9174679483333334e-05,8.333333333333334e-09,8.538761050847457e-05,0.0,0.3349060670631842,0.0,0.12406733099106125,0.0001856054239,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0011898089480679565,0.0001944916650459028,1.4055189242474869e-05,1.2149531347716112e-07,7.777263959537571e-05,0.40013447638258,0.0,0.0,0.028124682708904454,0.028124682708904454,0.00019972500000000002,2.8328571425e-05,3.583332975000036e-07,0.00010262305340286832,0.0488013698630137,0.007860188476855443,0.0,0.017204718331905105,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.5549817827303988,0.2572983090059533,0.06616489776785714,0.0,0.0,0.0199056675636162,0.018014955812372533,0.007141608200555155,0.018014955812372533,0.02175038839979285,0.0199056675636162,0.0,0.013982392542723977,0.38461538461538464,0.0,0.0,0.0009970833333333333,0.3719178082191781,0.0,0.006114446108165225,0.0,0.0011898,0.0,0.00010039035506666667,0.0,0.4455718994140625,0.02175038839979285,0.007141608200555155,nomaly
0.0,0.0,0.0,0.0,0.4037522602848101,0.3258370583570382,0.0070243768580294805,0.0,0.0,0.030585196764765853,0.0003910916666666667,2.5146060608333334e-05,1.6666666666666667e-08,0.00011423457123859191,0.0,0.3258370583570382,0.0,0.11073815268364029,0.00014793759145,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.001577250814912921,0.0003910999967408333,1.701770293441399e-05,1.2149531347716112e-07,9.849549593930636e-05,0.40011095319359996,0.0,0.0,0.0317798761295563,0.0317798761295563,0.00039220833333333333,3.285920139166667e-05,1.0833332250000109e-07,0.00012676875336375487,0.0488013698630137,0.0070243768580294805,0.0,0.016147154945919003,0.0,0.0,0.0,0.0,0.000946044921875,0.24794520547945206,0.0,1.0,0.5220152848329774,0.24191951293552305,0.058491879955357144,0.0,0.0,0.020462861533238494,0.01903467029231815,0.007272747142263895,0.01903467029231815,0.024857586742620404,0.020462861533238494,0.0,0.01605385810460901,0.38461538461538464,0.0,0.0,0.0013830333333333335,0.24794520547945206,0.0,0.006035658836839577,0.0,0.0015772416666666666,0.0,8.629692836666668e-05,0.0,0.4455718994140625,0.024857586742620404,0.007272747142263895,nomaly
0.0,0.0,0.0,0.0,0.41870283583860757,0.3289220379277648,0.007323286511507629,0.0,0.0,0.03112893359613947,0.000199075,1.7779910716666665e-05,1.6666666666666667e-08,8.208484483702739e-05,0.0,0.3289220379277648,0.0,0.1205619860355784,0.0001996343539,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.001189683948003373,0.00019369166505256945,1.296288890688889e-05,1.121495201327641e-07,7.471297757225433e-05,0.4001456980548,0.0,0.0,0.030155345720377702,0.030155345720377702,0.00019866666666666668,2.5862500000000002e-05,1.0833332250000109e-07,9.84602568709257e-05,0.0488013698630137,0.007323286511507629,0.0,0.01647179524915823,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.541295929875449,0.2515557843516359,0.0632444467857143,0.0,0.0,0.02102546890714581,0.01937457511896669,0.007272747142263895,0.01937457511896669,0.023821853961677884,0.02102546890714581,0.0,0.01605385810460901,0.38461538461538464,0.0,0.0,0.0009956750000000001,0.3719178082191781,0.0,0.006134050406147934,0.0,0.001189675,0.0,0.00010974052203333334,0.0,0.4455718994140625,0.023821853961677884,0.007272747142263895,nomaly
0.0,0.0,0.0,0.0,0.3944948650712025,0.30503799344884064,0.0072572613886733904,0.0,0.0,0.0322164072588867,0.000198025,1.7091379308333335e-05,8.333333333333334e-09,8.028339779661018e-05,0.0,0.30503799344884064,0.0,0.1035373633533672,0.00020737408174999997,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0011854672791580942,0.0001941666650486111,1.2671116928307319e-05,1.2149531347716112e-07,7.367482624277457e-05,0.40014902815366,0.0,0.0,0.030764544623819674,0.030764544623819674,0.000198925,2.5758514491666667e-05,1.0833332250000109e-07,9.78724375749674e-05,0.0488013698630137,0.0072572613886733904,0.0,0.016480700039426102,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.5100917048292043,0.2273142862778977,0.05164249825892857,0.0,0.0,0.020182911197356095,0.020054384772263765,0.007207177671409525,0.020054384772263765,0.023821853961677884,0.020182911197356095,0.0,0.015018125323666493,0.38461538461538464,0.0,0.0,0.0009913,0.3719178082191781,0.0,0.00612061298506244,0.0,0.0011848916666666667,0.0,0.00011013086826666667,0.0,0.4455718994140625,0.023821853961677884,0.007207177671409525,nomaly
0.0,0.0,0.0,0.0,0.40372965624999996,0.3092690723213516,0.007448758166537368,0.0,0.0,0.0322164072588867,0.0003771416666666667,2.3721264366666666e-05,8.333333333333334e-09,0.00010944751507170797,0.0,0.3092690723213516,0.0,0.11473250140033532,0.00015649950399999999,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.001570834144930975,0.00037714999685708333,1.6948508112630768e-05,1.2149531347716112e-07,9.698968507225433e-05,0.40011140642655996,0.0,0.0,0.029647679967509392,0.029647679967509392,0.00037867500000000003,3.4907222225e-05,4.99999950000005e-07,0.00012891845666232073,0.0488013698630137,0.007448758166537368,0.0,0.016646226539211866,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.5219860598093083,0.23821476432813435,0.056714111383928574,0.0,0.0,0.020462861533238494,0.020054384772263765,0.00723996240683671,0.020054384772263765,0.023303987571206625,0.020462861533238494,0.0,0.015535991714137751,0.38461538461538464,0.0,0.0,0.0013758333333333333,0.3719178082191781,0.0,0.006036754519644572,0.0,0.001570825,0.0,8.134437493333333e-05,0.0,0.4455718994140625,0.023303987571206625,0.00723996240683671,nomaly
0.0,0.0,0.0,0.0,0.3807551501582278,0.28488031652443757,0.013740978443237652,0.0,0.0,0.015904302317678243,0.00020056666666666667,2.8420535716666668e-05,8.333333333333334e-09,0.00010526876191655803,0.0,0.28488031652443757,0.0,0.1215146623072049,0.0001219522452,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0009908338452641534,0.0001940166650498611,2.223345773613591e-05,1.2149531347716112e-07,9.850479972543352e-05,0.40008578709661996,0.0,0.0,0.01807290080211189,0.01807290080211189,0.00019615833333333334,4.7182142858333334e-05,4.99999950000005e-07,0.00012854831031290743,0.0488013698630137,0.013740978443237652,0.0,0.023818507834604936,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.48741336975947225,0.23152740846987527,0.05357455875,0.0,0.0,0.009264848097942403,0.009857239972807613,0.006387559285729897,0.009857239972807613,0.010875194199896425,0.009264848097942403,0.0,0.0020714655618850335,0.6153846153846154,0.0,0.0,0.000795775,0.3719178082191781,0.0,0.005961993961911623,0.0,0.000990825,0.0,6.167699756666668e-05,0.0,0.4455718994140625,0.010875194199896425,0.006387559285729897,nomaly
0.0,0.0,0.0,0.0,0.4115460245253164,0.32012061873976383,0.007415027938970778,0.0,0.0,0.03112893359613947,0.00036505833333333335,2.4294940475e-05,8.333333333333334e-09,0.00010964878946544982,0.0,0.32012061873976383,0.0,0.10891323355200282,0.0001527699606,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0015546341365609705,0.00036506666362444445,1.7102528699976367e-05,1.2149531347716112e-07,9.655733472543353e-05,0.40011042319959994,0.0,0.0,0.029952279419230378,0.029952279419230378,0.00036632500000000003,3.4547222225000005e-05,1.0833332250000109e-07,0.00012665557146023467,0.0488013698630137,0.007415027938970778,0.0,0.016650828695763155,0.0,0.0,0.0,0.0,0.000946044921875,0.24794520547945206,0.0,1.0,0.5319944661443928,0.23864180637332522,0.05691763375,0.0,0.0,0.020462861533238494,0.01937457511896669,0.007207177671409525,0.01937457511896669,0.023303987571206625,0.020462861533238494,0.0,0.015018125323666493,0.38461538461538464,0.0,0.0,0.0013605166666666667,0.24794520547945206,0.0,0.006039584559029779,0.0,0.001554625,0.0,8.219202560000001e-05,0.0,0.4455718994140625,0.023303987571206625,0.007207177671409525,nomaly
0.0,0.0,0.0,0.0,0.3930953710443038,0.3026024677183001,0.007545326552883372,0.0,0.0,0.03112893359613947,0.00044428333333333334,2.5674553575e-05,8.333333333333334e-09,0.00012124732058670145,0.0,0.3026024677183001,0.0,0.10885739721799899,0.0001452799315,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0016347841779718252,0.0004442916629642361,1.816174684895564e-05,1.2149531347716112e-07,0.00010626762946531791,0.40010398984569995,0.0,0.0,0.029444613666362064,0.029444613666362064,0.00044511666666666665,3.7153977275e-05,3.249999675000033e-07,0.00014066377861799218,0.0488013698630137,0.007545326552883372,0.0,0.016831059964754955,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.508095906154048,0.23021109556223732,0.0529671109375,0.0,0.0,0.019343060189708886,0.01937457511896669,0.007174392935982339,0.01937457511896669,0.022786121180735367,0.019343060189708886,0.0,0.014500258933195235,0.38461538461538464,0.0,0.0,0.001437775,0.3719178082191781,0.0,0.006011862150336215,0.0,0.001634775,0.0,7.646312183333334e-05,0.0,0.4455718994140625,0.022786121180735367,0.007174392935982339,nomaly
0.0,0.0,0.0,0.0,0.41080278243670887,0.3232509681923972,0.0071707180424101374,0.0,0.0,0.03167267042751309,0.00019750833333333334,1.7439912283333336e-05,1.6666666666666667e-08,7.996308040417211e-05,0.0,0.3232509681923972,0.0,0.11882443434291363,0.00020274049214999998,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0011920089492046238,0.0001979333316838889,1.274098786223376e-05,1.3084110682155813e-07,7.328357329479768e-05,0.40014821029082,0.0,0.0,0.030967610924967,0.030967610924967,0.00019862500000000002,2.5340425533333334e-05,1.1666665500000118e-07,9.620338728813559e-05,0.0488013698630137,0.0071707180424101374,0.0,0.016307062426611518,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.5311782487791376,0.24744350665753187,0.061193586116071425,0.0,0.0,0.02102546890714581,0.019714479945615225,0.007272747142263895,0.019714479945615225,0.024339720352149145,0.02102546890714581,0.0,0.01605385810460901,0.38461538461538464,0.0,0.0,0.000994075,0.3719178082191781,0.0,0.006133328014505283,0.0,0.001191,0.0,0.00011185682326666668,0.0,0.4455718994140625,0.024339720352149145,0.007272747142263895,nomaly
0.0,0.0,0.0,0.0,0.4754937472310127,0.3268982117058874,0.009751662120506852,0.0,0.0,0.028410249439271396,0.00020020000000000001,1.6466666666666666e-05,8.333333333333334e-09,8.054365765319426e-05,0.0,0.3268982117058874,0.0,0.11294919947792098,0.0002051314419,0.0,0.0,0.006760056155771226,0.14285714285714285,0.0,0.0010562422123918096,0.0001941916650484028,1.4455208434998053e-05,1.2149531347716112e-07,7.875500926300578e-05,0.40013096853599994,0.0,0.0,0.025383287643415575,0.025383287643415575,0.00019985,3.5207777775e-05,2.583333075000026e-07,0.00011229926119947849,0.0488013698630137,0.009751662120506852,0.0,0.02026192169789873,0.0,0.0,0.0,0.0,0.000946044921875,0.3719178082191781,0.0,1.0,0.6132371199747417,0.24633203289452715,0.060645078660714294,0.0,0.0,0.019063109853826483,0.017675050985723997,0.006387559285729897,0.017675050985723997,0.015535991714137751,0.019063109853826483,0.0,0.0020714655618850335,0.6153846153846154,0.0,0.0,0.0008398,0.3719178082191781,0.0,0.006141763909702209,0.0,0.0010562333333333333,0.0,8.152659870000001e-05,0.0,0.4455718994140625,0.015535991714137751,0.006387559285729897,nomaly
